OBJECTID,plot,gradient,park,elev,slope,PDIR,heat_loa,aspect,tree,subshrub,shrub,forb,gram,bryo,lichen,soil,duff,rock,water,richness,height,lat,long,Temp_Mean_1990_2009,logs_1990_1999,mu_ALT,mu_permafrost,Precip_Mean_1990_1999,RSDS_mean_1995,VPD_mean_1995,slope1km,elev1km
116,E2S10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.447212427854538,0.457283049821854,330.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,4.089588853000000,67.627785799999998,-163.869214500000000,-5.3000002,140.0000000,56.7599983,71.0000000,382.0000000,0.1567755,7.0481467,1.0190692,116.2501907
117,E2S50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.447201460599899,0.457271873950958,330.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23.000000000000000,3.535289725000000,67.628584700000005,-163.861358400000000,-5.3000002,140.0000000,56.7599983,71.0000000,382.0000000,0.1567755,7.0481467,1.0190692,116.2501907
118,E2S100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.440959036350250,0.458971619606018,320.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,4.477906125000000,67.628178000000005,-163.860535500000000,-5.3000002,140.0000000,56.7599983,71.0000000,382.0000000,0.1567755,7.0481467,1.0190692,116.2501907
119,E2S300,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.438530027866364,0.454283386468887,330.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,33.000000000000000,3.958174434000000,67.625075699999996,-163.868677100000010,-5.3000002,140.0000000,95.2099991,13.0000000,382.0000000,0.1567755,7.0481467,1.1622113,125.7502670
120,E2S1000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.457141757011414,0.456495046615601,46.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39.000000000000000,4.600153811000000,67.623692599999998,-163.835196300000010,-5.4000001,139.0000000,56.7599983,71.0000000,385.0000000,0.1584868,7.0481467,0.9636394,139.5616455
121,E2S1000A,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.448822200298309,0.446561455726624,40.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,3.507274139000000,67.623823500000000,-163.835184300000010,-5.4000001,139.0000000,56.7599983,71.0000000,385.0000000,0.1584868,7.0481467,0.9636394,139.5616455
122,E2S2000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.452194392681122,0.465426951646805,304.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32.000000000000000,4.193754545000000,67.616200300000003,-163.820033599999990,-5.4000001,140.0000000,88.0999985,30.0000000,390.0000000,0.1584868,7.0481467,1.5023763,165.0614471
123,E2S4000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.427638858556747,0.429984986782074,20.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,50.000000000000000,4.645598429000000,67.594335900000004,-163.834784500000010,-5.1999998,140.0000000,95.2099991,13.0000000,401.0000000,0.1602425,7.0481467,2.0503123,197.8769379
124,E3N10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.469244390726089,0.456438928842545,122.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,67.746034600000002,-163.615067200000000,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,0.1480864,6.8382182,0.1319388,155.7494659
125,E3N50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.465922027826309,0.453123569488525,110.000000000000000,0.000000000000000,55.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,4.177436035000000,67.748506699999993,-163.613550000000000,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,0.1464292,6.8382182,0.1319388,155.7494659
126,E3N100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.466313302516937,0.446564376354218,105.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,2.757246971000000,67.748358400000001,-163.614743900000010,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,0.1464292,6.8382182,0.1319388,155.7494659
127,E3N300,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.436864942312241,0.452067553997040,332.000000000000000,0.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,4.300000000000000,67.715874499999998,-163.667889699999990,-5.6999998,140.0000000,56.7599983,71.0000000,388.0000000,0.1498108,6.8319135,0.5385027,144.6882782
128,E3N1000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.448256105184555,0.445257008075714,44.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,41.000000000000000,4.972714885000000,67.717272899999998,-163.683153699999990,-5.5999999,140.0000000,56.7599983,71.0000000,388.0000000,0.1498108,6.8319135,0.5768699,133.0632782
129,E3N1000A,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.448255568742752,0.445256471633911,44.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,45.000000000000000,4.942631874000000,67.717308000000003,-163.682686999999990,-5.5999999,140.0000000,56.7599983,71.0000000,388.0000000,0.1498108,6.8319135,0.5768699,133.0632782
130,E4N10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.456123530864716,0.461316823959351,320.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-5.321929199000000,67.665070700000001,-163.715347799999990,-5.3000002,141.0000000,56.7599983,71.0000000,389.0000000,0.1549419,6.8319135,1.1031059,165.1869049
131,E4N50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.472000122070313,0.451931357383728,118.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.000000000000000,3.301037108000000,67.747082000000006,-163.614999299999990,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,0.1464292,6.8382182,0.1319388,155.7494659
132,E4N100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.456115394830704,0.461308568716049,320.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,1.605907975000000,67.665659899999994,-163.716370500000010,-5.3000002,141.0000000,56.7599983,71.0000000,389.0000000,0.1549419,6.8319135,1.1031059,165.1869049
133,E4N300,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.445391148328781,0.453398644924164,340.000000000000000,0.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19.000000000000000,4.659449022000000,67.667663099999999,-163.716379200000010,-5.3000002,141.0000000,56.7599983,71.0000000,389.0000000,0.1549419,6.8319135,1.1031059,165.1869049
134,E4N1000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.419216215610504,0.418413221836090,26.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32.000000000000000,3.805044112000000,67.674832600000002,-163.728020300000000,-5.3000002,141.0000000,56.7599983,71.0000000,388.0000000,0.1532270,6.8319135,0.8626364,150.6240082
135,E4N2000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.510054171085358,0.544465243816376,234.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,3.865362891000000,67.684576300000003,-163.745969000000000,-5.3000002,141.0000000,56.7599983,71.0000000,389.0000000,0.1532534,6.8319135,0.6760921,132.4375000
136,E4N4000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.472027450799942,0.492154568433762,250.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,42.000000000000000,4.457020200000000,67.689701299999996,-163.799459700000000,-5.5000000,139.0000000,56.7599983,71.0000000,389.0000000,0.1517745,7.0481467,0.5109641,110.1253281
137,E4N4000A,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.470831394195557,0.491633683443069,252.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,55.000000000000000,3.984451858000000,67.689557300000004,-163.799208099999990,-5.5000000,139.0000000,56.7599983,71.0000000,389.0000000,0.1517745,7.0481467,0.5109641,110.1253281
138,E5N10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.450688838958740,0.463451802730560,310.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,67.627985199999998,-163.870140200000010,-5.3000002,140.0000000,56.7599983,71.0000000,382.0000000,0.1567755,7.0481467,1.0190692,116.2501907
139,E5N50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.448099434375763,0.459156334400177,324.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26.000000000000000,3.810483699000000,67.628209600000005,-163.871232300000000,-5.3000002,140.0000000,56.7599983,71.0000000,382.0000000,0.1567755,7.0481467,1.0190692,116.2501907
140,E5N100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.455645501613617,0.469288945198059,290.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,3.917248862000000,67.628376799999998,-163.872597500000010,-5.4000001,140.0000000,56.7599983,71.0000000,381.0000000,0.1567755,7.0481467,1.0190692,116.2501907
141,E5N300,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.464676111936569,0.463355481624603,324.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35.000000000000000,5.017672124000000,67.630227800000000,-163.873504099999990,-5.4000001,140.0000000,56.7599983,71.0000000,381.0000000,0.1567755,7.0481467,1.0190692,116.2501907
142,E5N1000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.464882016181946,0.462555855512619,346.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35.000000000000000,4.149333325000000,67.633032400000005,-163.900274099999990,-5.5000000,140.0000000,56.7599983,71.0000000,383.0000000,0.1567755,7.0481467,0.9907113,97.2501907
143,E5N1000A,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.454875975847244,0.457761317491531,12.000000000000000,0.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32.000000000000000,3.624465470000000,67.632849699999994,-163.900978900000010,-5.5000000,140.0000000,56.7599983,71.0000000,383.0000000,0.1567755,7.0481467,0.9907113,97.2501907
144,E5N2000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.458008199930191,0.434481531381607,86.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38.000000000000000,4.514319111000000,67.618939800000007,-163.976630099999990,-5.3000002,141.0000000,56.7599983,71.0000000,366.0000000,0.1566307,7.0481467,0.5898791,70.0040131
145,E5N4000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.388812273740768,0.422129362821579,344.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,4.331354651000000,67.634428400000004,-164.004805699999990,-5.3000002,141.0000000,88.0999985,30.0000000,360.0000000,0.1551378,7.0481467,0.9100271,46.1873093
146,E6S10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.447953760623932,0.459568232297897,320.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,4.941791399000000,67.686916499999995,-163.683094500000010,-5.3000002,141.0000000,88.0999985,30.0000000,390.0000000,0.1532012,6.8319135,0.9556924,154.6250000
147,E6S50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.447958052158356,0.459572613239288,320.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,3.296358369000000,67.686603700000006,-163.682583300000000,-5.3000002,141.0000000,88.0999985,30.0000000,390.0000000,0.1532012,6.8319135,0.9556924,154.6250000
148,E6S100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.449243962764740,0.461697846651077,313.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,4.789338912000000,67.687821799999995,-163.678039600000010,-5.3000002,141.0000000,88.0999985,30.0000000,390.0000000,0.1532012,6.8319135,0.9556924,154.6250000
149,E6S300,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.458233743906021,0.477939307689667,274.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28.000000000000000,4.441309892000000,67.690577899999994,-163.668328800000010,-5.4000001,141.0000000,88.0999985,30.0000000,391.0000000,0.1514992,6.8319135,1.0403173,166.8749847
150,E6S1000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.435658782720566,0.470355093479156,301.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26.000000000000000,4.670486896000000,67.689157100000003,-163.652217400000010,-5.4000001,141.0000000,88.0999985,30.0000000,392.0000000,0.1532012,6.8319135,1.0403173,166.8749847
151,E6S2000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.433446109294891,0.440964043140411,354.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39.000000000000000,4.359416058000000,67.694402600000004,-163.619136500000000,-5.5999999,141.0000000,88.0999985,30.0000000,393.0000000,0.1514737,6.8319135,1.0878202,181.6300812
152,E6S2000A,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.433447659015656,0.440965592861176,354.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35.000000000000000,4.447213879000000,67.694288299999997,-163.618983600000010,-5.5999999,141.0000000,88.0999985,30.0000000,393.0000000,0.1514737,6.8319135,1.0878202,181.6300812
153,E6S4000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.433822542428970,0.483025193214417,292.000000000000000,0.000000000000000,65.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38.000000000000000,4.184692463000000,67.700825699999996,-163.559828700000000,-5.4000001,141.0000000,88.0999985,30.0000000,394.0000000,0.1514489,6.8319135,0.5471807,164.8732910
154,T1N10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.455070555210114,0.456321209669113,350.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,4.656688049000000,67.609404100000006,-163.935284200000010,-5.4000001,141.0000000,56.7599983,71.0000000,378.0000000,0.1583386,7.0481467,0.7192134,86.9965820
155,T1N50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.454523414373398,0.453636288642883,358.000000000000000,0.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,4.589148650000000,67.609518800000004,-163.936282000000010,-5.4000001,141.0000000,56.7599983,71.0000000,378.0000000,0.1583386,7.0481467,0.7192134,86.9965820
156,T1N100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.445948570966721,0.453482151031494,342.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22.000000000000000,4.122631662000000,67.609876099999994,-163.936945200000000,-5.4000001,141.0000000,56.7599983,71.0000000,378.0000000,0.1583386,7.0481467,0.7192134,86.9965820
157,T1N300,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.466949790716171,0.470403045415878,236.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,33.000000000000000,6.155132807000000,67.615281300000007,-163.931757000000000,-5.4000001,140.0000000,56.7599983,71.0000000,378.0000000,0.1583386,7.0481467,0.5284889,82.9956818
158,T1N1000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.467640340328217,0.470520764589310,230.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,4.173333333000000,67.614043499999994,-163.956003500000010,-5.4000001,140.0000000,56.7599983,71.0000000,371.0000000,0.1583672,7.0481467,0.4270906,76.0040207
159,T1N1000A,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.467638164758682,0.470518589019775,230.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,3.713333333000000,67.614193999999998,-163.956109900000000,-5.4000001,140.0000000,56.7599983,71.0000000,371.0000000,0.1583672,7.0481467,0.4270906,76.0040207
160,T1N2000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.479157567024231,0.460096627473831,132.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,46.000000000000000,3.508922519000000,67.617356900000004,-163.990582200000010,-5.4000001,141.0000000,88.0999985,30.0000000,363.0000000,0.1566307,7.0481467,0.5898791,70.0040131
161,T1N4000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.418531596660614,0.473750770092010,303.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,5.518607758000000,67.634935999999996,-164.012602600000010,-5.3000002,141.0000000,88.0999985,30.0000000,360.0000000,0.1551378,7.0481467,0.9100271,46.1873093
162,T2N10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.447530329227448,0.436016976833344,64.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.425516750000000,67.753618399999993,-163.614507000000000,-5.8000002,142.0000000,56.7599983,71.0000000,386.0000000,0.1464292,6.8382182,0.2739859,152.3752441
163,T2N50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.454491049051285,0.446131944656372,72.000000000000000,0.000000000000000,55.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.766310287000000,67.751416300000002,-163.613028500000010,-5.8000002,142.0000000,56.7599983,71.0000000,386.0000000,0.1464292,6.8382182,0.2739859,152.3752441
164,T2N100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.445801675319672,0.445102572441101,32.000000000000000,0.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,2.942597875000000,67.751443699999996,-163.614011400000010,-5.8000002,142.0000000,56.7599983,71.0000000,386.0000000,0.1464292,6.8382182,0.2739859,152.3752441
165,T2N300,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.443725526332855,0.435182064771652,54.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.000000000000000,5.181652530000000,67.750449900000007,-163.617882200000000,-5.6999998,141.0000000,56.7599983,71.0000000,387.0000000,0.1464544,6.8382182,0.1319388,155.7494659
166,T2N1000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.476325184106827,0.468084990978241,162.000000000000000,0.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,45.000000000000000,4.948459998000000,67.751654599999995,-163.637817000000010,-5.6999998,142.0000000,56.7599983,71.0000000,387.0000000,0.1464544,6.8382182,0.3512147,151.5662537
167,T2N2000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.453011840581894,0.466620564460754,293.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,32.000000000000000,4.744115110000000,67.758088599999994,-163.665637299999990,-5.8000002,141.0000000,56.7599983,71.0000000,386.0000000,0.1464544,6.8382182,0.5518625,139.5654297
168,T2N4000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.455527067184448,0.454596072435379,50.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30.000000000000000,3.853018261000000,67.763907799999998,-163.711674499999990,-6.0000000,139.0000000,56.7599983,71.0000000,385.0000000,0.1450225,6.8382182,0.4964035,117.2488174
169,T2N4000A,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.455525696277618,0.454594731330872,50.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,33.000000000000000,3.567817679000000,67.764004600000007,-163.711359200000000,-6.0000000,139.0000000,56.7599983,71.0000000,385.0000000,0.1450225,6.8382182,0.4964035,117.2488174
170,T3S10,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.456165462732315,0.461631029844284,316.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,3.980826800000000,67.682918299999997,-163.691900299999990,-5.3000002,141.0000000,56.7599983,71.0000000,390.0000000,0.1532270,6.8319135,0.7704704,145.6240692
171,T3S50,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.453524708747864,0.458863794803619,2.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.000000000000000,4.340694760000000,67.682431899999997,-163.691723400000000,-5.3000002,141.0000000,56.7599983,71.0000000,390.0000000,0.1532270,6.8319135,0.9687360,157.8739929
172,T3S100,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.453519612550735,0.458858639001846,2.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22.000000000000000,4.312017917000000,67.682805400000007,-163.689373700000000,-5.3000002,141.0000000,56.7599983,71.0000000,390.0000000,0.1532270,6.8319135,0.9556924,154.6250000
